Customer_ID,recency,frequency,monetary,log_monetary,cluster,segment
CUST_03638,104,5,6219.5,8.735605568354545,1,Loyal Customers
CUST_03639,194,4,454.16,6.120649005488808,2,At Risk
CUST_03640,220,2,886.9699999999999,6.788937958637701,3,New / Low-Engagement
CUST_03641,100,1,193.89,5.272435296833932,2,At Risk
CUST_03642,55,6,5595.37,8.629873452255813,0,Champions
CUST_03643,359,1,578.04,6.361371559815432,3,New / Low-Engagement
CUST_03644,131,3,1665.5400000000002,7.418504899859982,1,Loyal Customers
CUST_03645,27,4,1269.85,7.147441246915658,1,Loyal Customers
CUST_03646,247,1,6659.88,8.804006886937886,3,New / Low-Engagement
CUST_03647,251,2,1125.75,7.027092661570758,3,New / Low-Engagement
CUST_03648,149,3,3883.2000000000003,8.264672321391352,1,Loyal Customers
CUST_03649,185,3,6641.92,8.801306904840958,1,Loyal Customers
CUST_03650,64,1,403.58,6.002849491974546,2,At Risk
CUST_03651,152,1,1948.6,7.575379502310996,2,At Risk
CUST_03652,3,7,10693.710000000001,9.277504505674354,0,Champions
CUST_03653,255,2,11200.8,9.323829758655743,1,Loyal Customers
CUST_03654,122,5,1516.79,7.325010608464777,1,Loyal Customers
CUST_03655,50,6,2338.5699999999997,7.757722430781923,0,Champions
CUST_03656,74,4,5787.68,8.663659565301204,1,Loyal Customers
CUST_03657,20,3,2928.32,7.982525593164676,1,Loyal Customers
CUST_03658,324,2,358.03,5.88340595045649,3,New / Low-Engagement
CUST_03659,13,3,402.76,6.000820642032007,2,At Risk
CUST_03660,178,2,12039.210000000001,9.39600716057117,1,Loyal Customers
CUST_03661,53,2,408.93,6.015986413414719,2,At Risk
CUST_03662,32,3,1767.74,7.4780227076653185,1,Loyal Customers
CUST_03663,120,3,5978.67,8.696120661475499,1,Loyal Customers
CUST_03664,110,6,1901.07,7.550698045792988,1,Loyal Customers
CUST_03665,68,4,2574.94,7.853969795027517,1,Loyal Customers
CUST_03666,160,6,4691.75,8.453774043546582,0,Champions
CUST_03667,81,3,309.37,5.7377651341536655,2,At Risk
CUST_03668,176,5,11246.77,9.327925165761723,1,Loyal Customers
CUST_03669,269,4,2783.83,7.93194210920565,3,New / Low-Engagement
CUST_03670,206,2,858.22,6.756025000951095,3,New / Low-Engagement
CUST_03671,71,3,963.98,6.872107375735611,2,At Risk
CUST_03672,13,4,6525.85,8.78367971690952,1,Loyal Customers
CUST_03673,114,1,319.66,5.770381371760691,2,At Risk
CUST_03674,40,8,10420.99,9.251673275959968,0,Champions
CUST_03675,250,1,326.88,5.79264768778483,3,New / Low-Engagement
CUST_03676,184,2,6536.219999999999,8.785267277628039,1,Loyal Customers
CUST_03677,59,2,3847.65,8.255477716439321,1,Loyal Customers
CUST_03678,134,6,9335.54,9.141691012910655,0,Champions
CUST_03679,87,5,10893.36,9.296000503110859,1,Loyal Customers
CUST_03680,92,3,1666.92,7.4193326201378005,1,Loyal Customers
CUST_03681,72,7,3286.15,8.097776206940011,0,Champions
CUST_03682,82,2,1143.75,7.042941551537205,2,At Risk
CUST_03683,231,1,5235.29,8.563368511286734,3,New / Low-Engagement
CUST_03684,87,1,4833.35,8.48350196244877,1,Loyal Customers
CUST_03685,1,8,28905.899999999998,10.271835599928504,0,Champions
CUST_03686,67,2,800.91,6.686996382118069,2,At Risk
CUST_03687,74,3,4236.34,8.351690992863755,1,Loyal Customers
CUST_03688,121,2,367.1,5.908354640384975,2,At Risk
CUST_03689,366,2,649.55,6.477818158949485,3,New / Low-Engagement
CUST_03690,78,5,15506.359999999999,9.64907002891679,0,Champions
CUST_03691,40,4,20931.55,9.949060642705854,1,Loyal Customers
CUST_03692,174,4,5260.650000000001,8.568199944754822,1,Loyal Customers
CUST_03693,87,9,5520.88,8.616473660997181,0,Champions
CUST_03694,4,6,3418.08,8.137126788020135,0,Champions
CUST_03695,29,6,7253.0,8.889308319842847,0,Champions
CUST_03696,143,2,821.0,6.71174039505618,2,At Risk
CUST_03697,247,1,381.06,5.945577664335506,3,New / Low-Engagement
CUST_03698,40,5,2375.0,7.773173680482536,1,Loyal Customers
CUST_03699,356,2,195.07,5.2784717383273305,3,New / Low-Engagement
CUST_03700,81,10,8349.4,9.030064720889149,0,Champions
CUST_03701,138,2,100.41,4.619171705623905,2,At Risk
CUST_03702,198,4,2294.48,7.738697250952563,1,Loyal Customers
CUST_03703,35,2,1855.6000000000001,7.526502136965832,1,Loyal Customers
CUST_03704,59,1,219.32,5.395081034980345,2,At Risk
CUST_03705,347,2,259.02,5.560758551134023,3,New / Low-Engagement
CUST_03706,169,4,18191.45,9.80876195183214,1,Loyal Customers
CUST_03707,361,1,4224.16,8.348812408896716,3,New / Low-Engagement
CUST_03708,125,1,2326.67,7.752623046226163,2,At Risk
CUST_03709,185,2,1897.56,7.548850983070278,1,Loyal Customers
CUST_03710,119,4,2050.3,7.626229017488091,1,Loyal Customers
CUST_03711,410,1,1121.28,7.023117609316332,3,New / Low-Engagement
CUST_03712,197,5,5871.12,8.677971006052843,1,Loyal Customers
CUST_03713,153,3,3429.56,8.140478792139778,1,Loyal Customers
CUST_03714,60,2,1596.9099999999999,7.376451804339666,2,At Risk
CUST_03715,17,3,3332.41,8.111751083043577,1,Loyal Customers
CUST_03716,121,3,1245.58,7.128159080607352,2,At Risk
CUST_03717,202,1,1099.6,7.003610764625658,3,New / Low-Engagement
CUST_03718,67,7,5892.37,8.681583269223626,0,Champions
CUST_03719,27,5,2492.58,7.8214747078884,1,Loyal Customers
CUST_03720,117,1,31.96,3.495294705041271,2,At Risk
CUST_03721,362,2,1949.45,7.5758153941654385,3,New / Low-Engagement
CUST_03722,4,1,389.94,5.968554095524876,2,At Risk
CUST_03723,64,3,4308.76,8.3686374970926,1,Loyal Customers
CUST_03724,19,3,6637.56,8.80065035148145,1,Loyal Customers
CUST_03725,15,3,3171.06,8.062136498086561,1,Loyal Customers
CUST_03726,7,7,5197.18,8.556063843305223,0,Champions
CUST_03727,77,3,1633.35,7.399000450769185,1,Loyal Customers
CUST_03728,29,8,5895.18,8.682059962575487,0,Champions
CUST_03729,63,2,12392.279999999999,9.424909669209146,1,Loyal Customers
CUST_03730,69,6,3355.2299999999996,8.118573599207762,0,Champions
CUST_03731,96,2,4399.82,8.389546166179171,1,Loyal Customers
CUST_03732,261,2,1122.19,7.02392813009801,3,New / Low-Engagement
CUST_03733,271,2,494.87,6.206313795597372,3,New / Low-Engagement
CUST_03734,363,1,969.35,6.877656831158104,3,New / Low-Engagement
CUST_03735,108,2,18202.43,9.809365316846703,1,Loyal Customers
CUST_03736,134,4,4043.37,8.305081069525803,1,Loyal Customers
CUST_03737,42,8,14441.019999999999,9.577897291859912,0,Champions
CUST_03738,71,1,1049.75,6.957259473885226,2,At Risk
CUST_03739,60,5,5880.26,8.679526303651054,1,Loyal Customers
CUST_03740,54,3,8285.48,9.022380549996456,1,Loyal Customers
CUST_03741,130,2,1158.78,7.05598561094118,2,At Risk
CUST_03742,8,5,3771.21,8.235416315586464,1,Loyal Customers
CUST_03743,396,1,112.35,4.730480376953538,3,New / Low-Engagement
CUST_03744,109,3,930.51,6.836806925357074,2,At Risk
CUST_03745,126,2,375.65,5.931316374271703,2,At Risk
CUST_03746,235,3,4860.3,8.489061170837479,1,Loyal Customers
CUST_03747,43,4,1101.62,7.005444444935388,1,Loyal Customers
CUST_03748,194,2,1041.8899999999999,6.949750984434154,3,New / Low-Engagement
CUST_03749,24,1,73.2,4.3067641501733345,2,At Risk
CUST_03750,25,9,11453.210000000001,9.346112626992124,0,Champions
CUST_03751,389,1,474.37,6.1640934481810135,3,New / Low-Engagement
CUST_03752,74,1,1154.9,7.052634540300222,2,At Risk
CUST_03753,38,3,5755.57,8.658097090206553,1,Loyal Customers
CUST_03754,58,1,82.46,4.424367475163407,2,At Risk
CUST_03755,20,6,8141.92,9.004904117029826,0,Champions
CUST_03756,235,2,2899.75,7.972724603227655,3,New / Low-Engagement
CUST_03757,23,5,1613.94,7.387053083263829,1,Loyal Customers
CUST_03758,98,7,10921.41,9.29857192091982,0,Champions
CUST_03759,62,4,4538.94,8.420669075089032,1,Loyal Customers
CUST_03760,4,4,5543.43,8.620549099189576,1,Loyal Customers
CUST_03761,11,7,5956.93,8.692478384295178,0,Champions
CUST_03762,12,3,2400.92,7.784023696506601,1,Loyal Customers
CUST_03763,137,1,10095.45,9.219939155895453,1,Loyal Customers
CUST_03764,182,1,44.22,3.811539466849824,2,At Risk
CUST_03765,179,2,283.68,5.651365742431071,2,At Risk
CUST_03766,44,6,7362.24,8.904255332246978,0,Champions
CUST_03767,123,1,844.2,6.739573285741901,2,At Risk
CUST_03768,35,6,3785.09,8.239089103277532,0,Champions
CUST_03769,21,2,2557.33,7.847109980854843,1,Loyal Customers
CUST_03770,114,2,507.38,6.2312291994384275,2,At Risk
CUST_03771,20,5,10839.68,9.29106100365346,0,Champions
CUST_03772,331,2,2390.22,7.779558974936088,3,New / Low-Engagement
CUST_03773,11,8,11588.03,9.357814239992702,0,Champions
CUST_03774,96,7,3862.4500000000003,8.25931584565666,0,Champions
CUST_03775,185,2,4521.33,8.4167826267343,1,Loyal Customers
CUST_03776,3,3,539.3199999999999,6.292161556637257,2,At Risk
CUST_03777,111,2,2555.26,7.8463005317639,1,Loyal Customers
CUST_03778,123,2,5556.17,8.622844264858061,1,Loyal Customers
CUST_03779,254,2,240.62,5.487366244091418,3,New / Low-Engagement
CUST_03780,5,2,1371.78,7.224593159863003,2,At Risk
CUST_03781,87,3,2300.28,7.741220768855579,1,Loyal Customers
CUST_03782,9,3,2306.16,7.743772609908442,1,Loyal Customers
CUST_03783,66,5,6075.54,8.712190734025961,1,Loyal Customers
CUST_03784,130,1,28.87,3.3968546322280186,2,At Risk
CUST_03785,42,10,14282.49,9.566859603792413,0,Champions
CUST_03786,126,2,4428.29,8.39599457931407,1,Loyal Customers
CUST_03787,368,3,1346.5900000000001,7.206073090905281,3,New / Low-Engagement
CUST_03788,317,3,960.7,6.868702551718436,3,New / Low-Engagement
CUST_03789,57,2,4402.95,8.390257144462954,1,Loyal Customers
CUST_03790,25,1,497.96,6.212525932217867,2,At Risk
CUST_03791,426,1,86.94,4.476654763752664,3,New / Low-Engagement
CUST_03792,222,3,2937.2400000000002,7.985566041620802,1,Loyal Customers
CUST_03793,122,1,547.65,6.307460715436808,2,At Risk
CUST_03794,421,1,619.61,6.430702865323068,3,New / Low-Engagement
CUST_03795,48,3,42480.020000000004,10.656812666926989,1,Loyal Customers
CUST_03796,21,8,3151.0,8.05579245097777,0,Champions
CUST_03797,33,4,3004.2000000000003,8.008099400495006,1,Loyal Customers
CUST_03798,23,10,7382.13,8.906952946922567,0,Champions
CUST_03799,292,2,756.4200000000001,6.62991792124528,3,New / Low-Engagement
CUST_03800,20,3,3719.83,8.221702040659581,1,Loyal Customers
CUST_03801,388,2,513.5799999999999,6.243351033954403,3,New / Low-Engagement
CUST_03802,290,1,393.48,5.977568441915871,3,New / Low-Engagement
CUST_03803,60,7,3589.02,8.185913052497447,0,Champions
CUST_03804,45,2,788.6,6.671526488119272,2,At Risk
CUST_03805,56,5,3118.3799999999997,8.045389543107783,1,Loyal Customers
CUST_03806,44,4,5364.28,8.587703843824098,1,Loyal Customers
CUST_03807,177,4,12627.28,9.443694022381068,1,Loyal Customers
CUST_03808,163,2,1839.1999999999998,7.517629540348261,1,Loyal Customers
CUST_03809,18,3,17086.18,9.746083753717128,1,Loyal Customers
CUST_03810,308,4,5747.08,8.656621164986545,3,New / Low-Engagement
CUST_03811,58,4,10386.58,9.248366140698426,1,Loyal Customers
CUST_03812,19,6,7025.41,8.857431185805812,0,Champions
CUST_03813,55,6,1608.73,7.383821742051625,0,Champions
CUST_03814,358,1,230.62,5.445098097756231,3,New / Low-Engagement
CUST_03815,2,10,21335.440000000002,9.968171688071408,0,Champions
CUST_03816,58,1,563.26,6.335515138181274,2,At Risk
CUST_03817,311,2,5214.469999999999,8.559384488014352,3,New / Low-Engagement
CUST_03818,124,1,434.74,6.077045735198188,2,At Risk
CUST_03819,12,4,1289.96,7.1631414066330965,1,Loyal Customers
CUST_03820,310,3,1561.3799999999999,7.353965578661286,3,New / Low-Engagement
CUST_03821,84,2,190.54999999999998,5.255148871146658,2,At Risk
CUST_03822,51,5,8137.25,9.004330448168426,1,Loyal Customers
CUST_03823,20,3,1394.31,7.240871891789988,1,Loyal Customers
CUST_03824,12,4,10223.92,9.232583156919516,1,Loyal Customers
CUST_03825,59,7,4277.1900000000005,8.361285301933343,0,Champions
CUST_03826,182,4,6337.28,8.754362717249172,1,Loyal Customers
CUST_03827,88,3,488.38,6.193139283806539,2,At Risk
CUST_03828,56,1,2610.15,7.867546016302144,1,Loyal Customers
CUST_03829,431,1,11453.2,9.346111753950302,3,New / Low-Engagement
CUST_03830,153,2,1155.4499999999998,7.053110246841508,2,At Risk
CUST_03831,373,2,2904.37,7.974316027784868,3,New / Low-Engagement
CUST_03832,4,10,11888.11,9.383378134065723,0,Champions
CUST_03833,53,10,7493.01,8.921859313753597,0,Champions
CUST_03834,109,1,556.83,6.32405425646497,2,At Risk
CUST_03835,119,6,6548.93,8.78720964154929,0,Champions
CUST_03836,5,2,1325.99,7.190668498508787,2,At Risk
CUST_03837,177,2,276.33,5.625208132850098,2,At Risk
CUST_03838,422,2,1599.72,7.378208807008237,3,New / Low-Engagement
CUST_03839,23,7,5678.38,8.644597350827787,0,Champions
CUST_03840,130,4,4342.07,8.376336750295788,1,Loyal Customers
CUST_03841,1,5,3551.48,8.175401230117266,1,Loyal Customers
CUST_03842,190,1,200.06,5.303603370977274,2,At Risk
CUST_03843,23,5,2646.2599999999998,7.881280421808387,1,Loyal Customers
CUST_03844,62,7,3450.17,8.14646858296846,0,Champions
CUST_03845,24,3,255.3,5.546348633370026,2,At Risk
CUST_03846,10,4,3683.42,8.211868397391607,1,Loyal Customers
CUST_03847,449,1,339.96,5.831765168350307,3,New / Low-Engagement
CUST_03848,137,3,1755.4,7.4710215386875625,1,Loyal Customers
CUST_03849,68,3,14346.31,9.57131774716962,1,Loyal Customers
CUST_03850,318,1,1060.75,6.9676737691933806,3,New / Low-Engagement
CUST_03851,74,3,4176.38,8.337439534742787,1,Loyal Customers
CUST_03852,346,2,631.51,6.449696030753374,3,New / Low-Engagement
CUST_03853,224,4,2119.59,7.6594496308340645,1,Loyal Customers
CUST_03854,227,1,1740.6,7.462559509920338,3,New / Low-Engagement
CUST_03855,23,6,5221.79,8.56078702085027,0,Champions
CUST_03856,357,1,14532.72,9.584226745819683,3,New / Low-Engagement
CUST_03857,196,3,1235.66,7.1201694760832615,3,New / Low-Engagement
CUST_03858,20,6,2235.87,7.712832846256545,0,Champions
CUST_03859,10,2,661.69,6.496307309196113,2,At Risk
CUST_03860,147,1,28.49,3.3840512228271846,2,At Risk
CUST_03861,57,5,4140.01,8.328694998418285,1,Loyal Customers
CUST_03862,70,2,666.6800000000001,6.503809016843243,2,At Risk
CUST_03863,73,3,10588.44,9.267612557121709,1,Loyal Customers
CUST_03864,44,4,3455.34,8.147965504714618,1,Loyal Customers
CUST_03865,18,4,7491.44,8.921649791150745,1,Loyal Customers
CUST_03866,43,3,3416.2400000000002,8.13658848669883,1,Loyal Customers
CUST_03867,77,6,12555.600000000002,9.438001702739216,0,Champions
CUST_03868,20,3,3531.8,8.169846036642722,1,Loyal Customers
CUST_03869,12,2,386.72,5.960283429624408,2,At Risk
CUST_03870,172,1,276.5,5.625820933186489,2,At Risk
CUST_03871,146,7,10488.98,9.258175794810832,0,Champions
CUST_03872,185,2,1684.85,7.430025166632386,2,At Risk
CUST_03873,32,3,2030.44,7.616500180165137,1,Loyal Customers
CUST_03874,165,4,5569.45,8.625231119604138,1,Loyal Customers
CUST_03875,185,4,2192.93,7.693449735130205,1,Loyal Customers
CUST_03876,14,5,3676.0499999999997,8.209866079250702,1,Loyal Customers
CUST_03877,424,1,63.41,4.165268900558799,3,New / Low-Engagement
CUST_03878,249,2,356.91,5.880281558147221,3,New / Low-Engagement
CUST_03879,11,1,262.02,5.5722300749138185,2,At Risk
CUST_03880,245,2,3361.3500000000004,8.120395413249627,3,New / Low-Engagement
CUST_03881,48,6,8704.27,9.071683868378377,0,Champions
CUST_03882,164,9,9636.88,9.17345644640685,0,Champions
CUST_03883,169,4,7046.400000000001,8.86041403345872,1,Loyal Customers
CUST_03884,6,6,1582.05,7.367108644979165,0,Champions
CUST_03885,240,2,4401.61,8.389952825861743,3,New / Low-Engagement
CUST_03886,137,2,261.01,5.568382670971651,2,At Risk
CUST_03887,62,2,711.5899999999999,6.568906219955111,2,At Risk
CUST_03888,137,2,6044.89,8.707133981326722,1,Loyal Customers
CUST_03889,343,2,17508.63,9.77050629427423,3,New / Low-Engagement
CUST_03890,43,5,2651.6600000000003,7.883318189121336,1,Loyal Customers
CUST_03891,88,2,683.5,6.528688644728503,2,At Risk
CUST_03892,9,4,3480.94,8.155344888703508,1,Loyal Customers
CUST_03893,149,1,1022.08,6.930572964262583,2,At Risk
CUST_03894,223,3,1781.68,7.485873128957317,3,New / Low-Engagement
CUST_03895,218,2,460.22999999999996,6.133896833981042,3,New / Low-Engagement
CUST_03896,323,1,177.28,5.183355348078355,3,New / Low-Engagement
CUST_03897,389,1,26.04,3.2973172511747633,3,New / Low-Engagement
CUST_03898,54,4,4237.95,8.352070876048348,1,Loyal Customers
CUST_03899,85,1,181.64,5.20751700222154,2,At Risk
CUST_03900,6,2,3543.65,8.173194703485553,1,Loyal Customers
CUST_03901,383,1,1192.35,7.084519757109553,3,New / Low-Engagement
CUST_03902,76,2,263.69,5.578559329902123,2,At Risk
CUST_03903,217,2,1168.14,7.064023714780396,3,New / Low-Engagement
CUST_03904,60,7,4854.34,8.487834409169361,0,Champions
CUST_03905,219,2,927.13,6.833171809181941,3,New / Low-Engagement
CUST_03906,14,6,34773.380000000005,10.456636187732634,0,Champions
CUST_03907,107,1,686.07,6.532436179316981,2,At Risk
CUST_03908,71,5,1150.4,7.048733872241709,1,Loyal Customers
CUST_03909,60,2,110.77,4.71644318839752,2,At Risk
CUST_03910,44,5,4300.07,8.366619107936113,1,Loyal Customers
CUST_03911,77,4,4259.85,8.357223949876282,1,Loyal Customers
CUST_03912,68,1,480.93,6.177798875288194,2,At Risk
CUST_03913,88,4,7957.1,8.981945556879273,1,Loyal Customers
CUST_03914,376,2,362.56,5.8959443452505695,3,New / Low-Engagement
CUST_03915,14,5,2496.43,7.823017482101888,1,Loyal Customers
CUST_03916,119,5,1813.63,7.503636869168028,1,Loyal Customers
CUST_03917,195,4,1502.76,7.31572391730834,1,Loyal Customers
CUST_03918,40,4,6322.41,8.75201389859441,1,Loyal Customers
CUST_03919,122,2,1143.6,7.042810509975002,2,At Risk
CUST_03920,84,2,1394.74,7.241180019557961,2,At Risk
CUST_03921,90,5,3298.2999999999997,8.101465603741564,1,Loyal Customers
CUST_03922,99,1,411.1,6.021266038344772,2,At Risk
CUST_03923,25,10,38610.82,10.561313726194458,0,Champions
CUST_03924,79,5,7055.68,8.861729964925242,1,Loyal Customers
CUST_03925,25,2,1561.86,7.354272755072553,2,At Risk
CUST_03926,164,2,8239.92,9.016867267156503,1,Loyal Customers
CUST_03927,28,3,5144.5,8.545877825276147,1,Loyal Customers
CUST_03928,62,6,4100.45,8.319095848706544,0,Champions
CUST_03929,174,3,8505.43,9.048577627086981,1,Loyal Customers
CUST_03930,341,1,54.26,4.01204931949527,3,New / Low-Engagement
CUST_03931,127,3,5294.42,8.574597575003148,1,Loyal Customers
CUST_03932,322,1,16.98,2.8892600290434745,3,New / Low-Engagement
CUST_03933,24,7,20956.870000000003,9.950269511133694,0,Champions
CUST_03934,123,1,629.22,6.446068964776439,2,At Risk
CUST_03935,36,5,3321.59,8.108499878256644,1,Loyal Customers
CUST_03936,224,2,896.6,6.799724534768432,3,New / Low-Engagement
CUST_03937,279,1,1490.19,7.3073297379002575,3,New / Low-Engagement
CUST_03938,3,1,3436.95,8.142630642497888,1,Loyal Customers
CUST_03939,19,6,1837.3500000000001,7.516623709161532,0,Champions
CUST_03940,142,3,471.65,6.1583551568713935,2,At Risk
CUST_03941,118,1,444.39,6.09895030284244,2,At Risk
CUST_03942,51,3,2690.55,7.897872514830134,1,Loyal Customers
CUST_03943,46,7,15024.33,9.617492722556559,0,Champions
CUST_03944,267,1,858.02,6.755792204600291,3,New / Low-Engagement
CUST_03945,86,2,2051.23,7.6266822857795,1,Loyal Customers
CUST_03946,37,2,638.1,6.4600609366562365,2,At Risk
CUST_03947,12,5,13112.24,9.48137768581189,0,Champions
CUST_03948,90,2,220.83999999999997,5.4019564013075225,2,At Risk
CUST_03949,48,9,11759.1,9.372467724817826,0,Champions
CUST_03950,64,8,14596.29,9.588591174029208,0,Champions
CUST_03951,48,2,1475.69,7.297558375600634,2,At Risk
CUST_03952,316,2,2823.56,7.946107879237516,3,New / Low-Engagement
CUST_03953,73,5,2671.5099999999998,7.890773384706979,1,Loyal Customers
CUST_03954,10,2,810.0,6.698268054115413,2,At Risk
CUST_03955,27,4,1038.87,6.946850984322267,1,Loyal Customers
CUST_03956,83,1,86.94,4.476654763752664,2,At Risk
CUST_03957,140,5,5309.59,8.577458219174714,1,Loyal Customers
CUST_03958,229,4,30300.57,10.318954805336618,1,Loyal Customers
CUST_03959,12,1,1925.52,7.563470545533217,2,At Risk
CUST_03960,21,5,1840.78,7.518487774285969,1,Loyal Customers
CUST_03961,55,4,20508.8,9.928658099678072,1,Loyal Customers
CUST_03962,109,2,6463.97,8.774153650823962,1,Loyal Customers
CUST_03963,82,6,2948.45,7.989373991273675,0,Champions
CUST_03964,166,2,453.24,6.118625692724661,2,At Risk
CUST_03965,140,4,1578.06,7.364585012267084,1,Loyal Customers
CUST_03966,342,2,1305.17,7.174854469818491,3,New / Low-Engagement
CUST_03967,5,2,12033.3,9.39551618483636,1,Loyal Customers
CUST_03968,32,10,5806.76,8.666950233336792,0,Champions
CUST_03969,23,4,5850.85,8.674513129549029,1,Loyal Customers
CUST_03970,195,4,4018.77,8.29897996604594,1,Loyal Customers
CUST_03971,76,8,19936.29,9.900347126556369,0,Champions
CUST_03972,60,2,3678.15,8.21043702622252,1,Loyal Customers
CUST_03973,227,3,1237.73,7.121841940206091,3,New / Low-Engagement
CUST_03974,11,3,3274.91,8.09435097206811,1,Loyal Customers
CUST_03975,252,1,188.8,5.245970886175828,3,New / Low-Engagement
CUST_03976,376,2,1428.78,7.265275865264574,3,New / Low-Engagement
CUST_03977,91,5,3459.35,8.149125019005204,1,Loyal Customers
CUST_03978,179,2,725.75,6.588582539438986,2,At Risk
CUST_03979,158,3,6252.879999999999,8.74095735011384,1,Loyal Customers
CUST_03980,92,7,6077.04,8.712437554567291,0,Champions
CUST_03981,72,4,4091.27,8.316855107299466,1,Loyal Customers
CUST_03982,6,5,1211.01,7.100035417420305,1,Loyal Customers
CUST_03983,51,5,14373.13,9.573185342094906,0,Champions
CUST_03984,20,3,20991.989999999998,9.95194385145495,1,Loyal Customers
CUST_03985,37,7,13566.25,9.515414079381207,0,Champions
CUST_03986,110,2,4617.31,8.437784116288526,1,Loyal Customers
CUST_03987,411,2,6625.3,8.798801858019633,3,New / Low-Engagement
CUST_03988,268,1,1387.13,7.235712796623295,3,New / Low-Engagement
CUST_03989,140,3,2185.0,7.689828668736484,1,Loyal Customers
CUST_03990,22,4,3553.9500000000003,8.176096277440823,1,Loyal Customers
CUST_03991,55,6,4438.93,8.398393889536223,0,Champions
CUST_03992,71,3,26811.38,10.196619000135883,1,Loyal Customers
CUST_03993,88,2,752.4,6.62459629525794,2,At Risk
CUST_03994,125,2,3064.6600000000003,8.028018159610063,1,Loyal Customers
CUST_03995,213,3,1794.95,7.493289408830963,3,New / Low-Engagement
CUST_03996,158,2,2186.91,7.690702029240658,1,Loyal Customers
CUST_03997,210,2,2085.03,7.643018017048867,3,New / Low-Engagement
CUST_03998,260,1,229.75,5.441334873382962,3,New / Low-Engagement
CUST_03999,7,2,247.1,5.513831890697755,2,At Risk
CUST_04000,114,4,3229.39,8.080358151961905,1,Loyal Customers
CUST_04001,31,6,13422.28,9.50474579198847,0,Champions
CUST_04002,358,2,1042.14,6.949990674180895,3,New / Low-Engagement
CUST_04003,7,5,3042.2200000000003,8.020671444358918,1,Loyal Customers
CUST_04004,80,6,12819.39,9.458792151228794,0,Champions
CUST_04005,119,2,3350.61,8.11719610638428,1,Loyal Customers
CUST_04006,18,2,673.12,6.513408136607819,2,At Risk
CUST_04007,201,3,509.71000000000004,6.235801914429193,2,At Risk
CUST_04008,18,4,5781.68,8.662622522025785,1,Loyal Customers
CUST_04009,60,3,1571.28,7.36028207417654,1,Loyal Customers
CUST_04010,113,3,8016.76,8.989414360102927,1,Loyal Customers
CUST_04011,8,9,23138.92,10.049314543524751,0,Champions
CUST_04012,367,1,1763.67,7.475718983048018,3,New / Low-Engagement
CUST_04013,88,1,1424.01,7.261934110221988,2,At Risk
CUST_04014,63,3,15985.390000000001,9.679493014235183,1,Loyal Customers
CUST_04015,117,3,1275.8899999999999,7.1521827129331355,2,At Risk
CUST_04016,90,3,2174.96,7.685225225453935,1,Loyal Customers
CUST_04017,32,3,1272.65,7.149642073113482,2,At Risk
CUST_04018,91,6,28383.62,10.25360272816274,0,Champions
CUST_04019,167,3,4326.26,8.372689826240345,1,Loyal Customers
CUST_04020,18,6,8071.02,8.996159039731069,0,Champions
CUST_04021,153,5,6341.1,8.754965222870544,1,Loyal Customers
CUST_04022,66,4,2217.73,7.704690239098592,1,Loyal Customers
CUST_04023,188,2,394.79,5.980883767563795,2,At Risk
CUST_04024,18,5,2224.5299999999997,7.70775036848188,1,Loyal Customers
CUST_04025,174,3,1009.29,6.917992697334617,2,At Risk
CUST_04026,71,2,690.35,6.538646207834627,2,At Risk
CUST_04027,19,3,3332.9900000000002,8.11192506390612,1,Loyal Customers
CUST_04028,78,2,238.31,5.477759782591148,2,At Risk
CUST_04029,98,5,1803.44,7.498005573322229,1,Loyal Customers
CUST_04030,66,1,982.21,6.890822729070728,2,At Risk
CUST_04031,324,2,805.88,6.693174958328415,3,New / Low-Engagement
CUST_04032,436,1,198.13,5.293957877770584,3,New / Low-Engagement
CUST_04033,102,8,4759.37,8.468080675296997,0,Champions
CUST_04034,247,2,1356.21,7.213186400993747,3,New / Low-Engagement
CUST_04035,32,7,8004.79,8.987920308881243,0,Champions
CUST_04036,415,2,228.77999999999997,5.437122329425218,3,New / Low-Engagement
CUST_04037,216,4,7742.650000000001,8.954628431654038,1,Loyal Customers
CUST_04038,444,1,133.44,4.901118002856905,3,New / Low-Engagement
CUST_04039,101,3,2800.88,7.938045899427407,1,Loyal Customers
CUST_04040,29,4,1036.0700000000002,6.944154708362142,1,Loyal Customers
CUST_04041,44,3,1516.25,7.324654764715964,1,Loyal Customers
CUST_04042,67,4,4653.95,8.44568644851492,1,Loyal Customers
CUST_04043,247,1,910.76,6.81537679754748,3,New / Low-Engagement
CUST_04044,40,4,983.2900000000001,6.891920569079342,2,At Risk
CUST_04045,22,6,2709.62,7.904932669994893,0,Champions
CUST_04046,197,5,5807.839999999999,8.66713617414617,1,Loyal Customers
CUST_04047,69,4,8121.07,9.00234032677596,1,Loyal Customers
CUST_04048,160,2,4770.27,8.470367795824298,1,Loyal Customers
CUST_04049,152,4,8262.32,9.019581722805972,1,Loyal Customers
CUST_04050,375,1,139.9,4.948050418904635,3,New / Low-Engagement
CUST_04051,325,1,2059.11,7.630514658416254,3,New / Low-Engagement
CUST_04052,113,1,683.7,6.5289807861270175,2,At Risk
CUST_04053,32,1,637.17,6.4586047055314975,2,At Risk
CUST_04054,19,6,5510.15,8.614528591803516,0,Champions
CUST_04055,162,2,168.67000000000002,5.133855374054848,2,At Risk
